tx_id,tx_size,tx_fee
tx2894,30963,604
tx2895,45952,219
tx2896,95464,342
tx2897,86357,578
tx2898,10351,314
tx2899,90381,339
tx2900,62176,855
tx2901,77102,403
tx2902,55447,997
tx2903,76037,420
tx2904,27381,610
tx2905,45310,554
tx2906,36655,896
tx2907,69454,629
tx2908,34599,430
tx2909,60114,607
tx2910,17812,385
tx2911,59229,207
tx2912,79265,187
tx2913,87788,685
tx2914,11754,297
tx2915,51129,658
tx2916,53178,966
tx2917,69088,527
tx2918,63999,379
tx2919,41105,212
tx2920,12461,530
tx2921,34192,151
tx2922,48211,411
tx2923,2109,463
tx2924,6770,453
tx2925,20440,146
tx2926,54559,245
tx2927,85496,839
tx2928,28783,761
tx2929,91462,976
tx2930,11046,579
tx2931,48143,530
tx2932,71615,718
tx2933,64670,879
tx2934,62378,745
tx2935,72589,353
tx2936,11219,639
tx2937,23820,314
tx2938,12680,159
tx2939,90870,838
tx2940,37728,309
tx2941,11256,770
tx2942,60445,278
tx2943,10471,134
tx2944,88338,367
tx2945,60588,334
tx2946,44005,618
tx2947,81700,381
tx2948,6530,771
tx2949,63571,836
tx2950,11626,910
tx2951,32891,244
tx2952,97712,765
tx2953,36520,209
tx2954,90100,469
tx2955,99866,386
tx2956,37573,891
tx2957,68890,856
tx2958,24239,773
tx2959,37946,763
tx2960,9972,921
tx2961,75174,300
tx2962,40777,629
tx2963,18637,547
tx2964,18636,602
tx2965,34955,690
tx2966,11976,807
tx2967,41582,997
tx2968,95010,551
tx2969,7963,374
tx2970,23348,327
tx2971,55303,358
tx2972,5175,991
tx2973,80024,880
tx2974,6881,495
tx2975,28034,877
tx2976,15727,649
tx2977,29548,968
tx2978,65900,263
tx2979,19545,572
tx2980,49688,693
tx2981,55207,978
tx2982,51539,259
tx2983,81462,1000
tx2984,89478,269
tx2985,76959,981
tx2986,27955,941
tx2987,47263,459
tx2988,74562,230
tx2989,67856,653
tx2990,15547,590
tx2991,27517,568
tx2992,50628,737
tx2993,38269,376
tx2994,16151,741
tx2995,8916,297
tx2996,14726,733
tx2997,3209,842
tx2998,24218,149
tx2999,8860,740
tx3000,3482,911
tx3001,24749,172
tx3002,50499,639
tx3003,82893,552
tx3004,2394,175
tx3005,31599,391
tx3006,7549,799
tx3007,89382,813
tx3008,40699,921
tx3009,86539,901
tx3010,16319,382
tx3011,88045,658
tx3012,95396,316
tx3013,12135,856
tx3014,47998,205
tx3015,29613,668
tx3016,58525,547
tx3017,84348,200
tx3018,42501,645
tx3019,82535,190
tx3020,66252,362
tx3021,22669,798
tx3022,73760,592
tx3023,14511,206
tx3024,98676,946
tx3025,99733,194
tx3026,73291,440
tx3027,89351,967
tx3028,84792,565
tx3029,37087,878
tx3030,13490,315
tx3031,60730,468
tx3032,71488,859
tx3033,36291,126
tx3034,30592,415
tx3035,77067,687
tx3036,21236,742
tx3037,56659,351
tx3038,98720,890
tx3039,25852,118
tx3040,80234,833
tx3041,32831,308
tx3042,51237,158
tx3043,23532,746
tx3044,89986,805
tx3045,14646,269
tx3046,3635,899
tx3047,28675,134
tx3048,66065,223
tx3049,74247,710
tx3050,75514,941
tx3051,46050,886
tx3052,34564,337
tx3053,95488,777
tx3054,25385,783
tx3055,76950,887
tx3056,93193,866
tx3057,70813,979
tx3058,29332,572
tx3059,64837,572
tx3060,48610,899
tx3061,88625,190
tx3062,24927,576
tx3063,77470,885
tx3064,79235,452
tx3065,99174,498
tx3066,99542,457
tx3067,59512,302
tx3068,91109,299
tx3069,97610,577
tx3070,14771,773
tx3071,55032,157
tx3072,9704,791
tx3073,21580,324
tx3074,10990,238
tx3075,14613,588
tx3076,86445,247
tx3077,35320,199
tx3078,45054,385
tx3079,45029,602
tx3080,40240,827
tx3081,26723,219
tx3082,34856,433
tx3083,52457,703
tx3084,5562,348
tx3085,57946,162
tx3086,33802,982
tx3087,92853,803
tx3088,46277,917
tx3089,10482,833
tx3090,62742,404
tx3091,50689,738
tx3092,14530,602
tx3093,82623,392
tx3094,42722,256
tx3095,96513,179
tx3096,12705,596
tx3097,1398,801
tx3098,25978,876
tx3099,6676,605
tx3100,74514,941
tx3101,49212,156
tx3102,1785,449
tx3103,5715,872
tx3104,33182,722
tx3105,14015,212
tx3106,13246,680
tx3107,61862,443
tx3108,83968,392
tx3109,39448,290
tx3110,52740,520
tx3111,65072,458
tx3112,56423,882
tx3113,27136,699
tx3114,88520,554
tx3115,6529,351
tx3116,67794,624
tx3117,43443,640
tx3118,90904,448
tx3119,4254,655
tx3120,96215,966
tx3121,6325,832
tx3122,2238,327
tx3123,7173,273
tx3124,57506,381
tx3125,30346,681
tx3126,91514,423
tx3127,87251,260
tx3128,56618,616
tx3129,2504,382
tx3130,8674,521
tx3131,66915,902
tx3132,83873,846
tx3133,37251,549
tx3134,23847,794
tx3135,36595,578
tx3136,92861,791
tx3137,26527,973
tx3138,29447,718
tx3139,12608,539
tx3140,46535,485
tx3141,50378,922
tx3142,94181,184
tx3143,22612,779
tx3144,36989,291
tx3145,46594,146
tx3146,68139,454
tx3147,28556,903
tx3148,65266,448
tx3149,95241,604
tx3150,25137,539
tx3151,74413,765
tx3152,90961,185
tx3153,1968,256
tx3154,45948,790
tx3155,54101,331
tx3156,94609,530
tx3157,69917,479
tx3158,4977,611
tx3159,53555,817
tx3160,3733,916
tx3161,49855,577
tx3162,53878,475
tx3163,83697,529
tx3164,55389,814
tx3165,59675,198
tx3166,61668,964
tx3167,9398,408
tx3168,24486,801
tx3169,82525,459
tx3170,62212,929
tx3171,45709,173
tx3172,86881,830
tx3173,50497,718
tx3174,73716,588
tx3175,50242,422
tx3176,30066,656
tx3177,16278,733
tx3178,3124,415
tx3179,41507,528
tx3180,65795,371
tx3181,62031,143
tx3182,50880,177
tx3183,23203,150
tx3184,59882,991
tx3185,1954,777
tx3186,74035,878
tx3187,11139,998
tx3188,35271,628
tx3189,95878,706
tx3190,43521,388
tx3191,22363,445
tx3192,16233,374
tx3193,84891,268
tx3194,41837,879
tx3195,51324,394
tx3196,63377,750
tx3197,82437,734
tx3198,8507,325
tx3199,95701,186
tx3200,86381,244
tx3201,6175,485
tx3202,93208,805
tx3203,49826,676
tx3204,67265,188
tx3205,35322,349
tx3206,91235,325
tx3207,56269,331
tx3208,86579,646
tx3209,22654,773
tx3210,93290,289
tx3211,82858,737
tx3212,86032,688
tx3213,33915,524
tx3214,1560,732
tx3215,6984,988
tx3216,9359,124
tx3217,25080,259
tx3218,61851,185
tx3219,5842,662
tx3220,20215,366
tx3221,67899,719
tx3222,34639,763
tx3223,40658,476
tx3224,79796,630
tx3225,16531,112
tx3226,3010,709
tx3227,58675,885
tx3228,84507,926
tx3229,85053,717
tx3230,84882,911
tx3231,23655,498
tx3232,58719,446
tx3233,72391,856
tx3234,60400,135
tx3235,85822,978
tx3236,89364,530
tx3237,7659,353
tx3238,57695,914
tx3239,48243,358
tx3240,28459,231
tx3241,40580,836
tx3242,35755,182
tx3243,19414,656
tx3244,42368,352
tx3245,50216,738
tx3246,46298,953
tx3247,99152,469
tx3248,28164,403
tx3249,59390,831
tx3250,30377,937
tx3251,97683,962
tx3252,93351,431
tx3253,2464,791
tx3254,30936,781
tx3255,76302,784
tx3256,94080,611
tx3257,13527,977
tx3258,26320,331
tx3259,83415,907
tx3260,12932,867
tx3261,13242,211
tx3262,86899,556
tx3263,81401,341
tx3264,33734,664
tx3265,21494,575
tx3266,87886,811
tx3267,83113,229
tx3268,86198,102
tx3269,73738,537
tx3270,64903,223
tx3271,14468,696
tx3272,56719,492
tx3273,12303,443
tx3274,22745,380
tx3275,47269,132
tx3276,83844,516
tx3277,50598,831
tx3278,65919,597
tx3279,90037,681
tx3280,41235,977
tx3281,36067,481
tx3282,37605,312
tx3283,40541,548
tx3284,22094,872
tx3285,81661,605
tx3286,60081,882
tx3287,96956,517
tx3288,91542,855
tx3289,51509,710
tx3290,36315,774
tx3291,70226,932
tx3292,14675,651
tx3293,80507,783
tx3294,31696,996
tx3295,62502,253
tx3296,5023,804
tx3297,22389,559
tx3298,93968,557
tx3299,20184,544
tx3300,95871,568
tx3301,93644,333
tx3302,33727,751
tx3303,49142,419
tx3304,40533,248
tx3305,8658,212
tx3306,17044,530
tx3307,72623,155
tx3308,48664,215
tx3309,97618,931
tx3310,30073,243
tx3311,36044,879
tx3312,33252,437
tx3313,20956,380
tx3314,26613,751
tx3315,96452,352
tx3316,69395,112
tx3317,1732,336
tx3318,25989,452
tx3319,90377,982
tx3320,80765,745
tx3321,53176,912
tx3322,49434,286
tx3323,20301,500
tx3324,46584,666
tx3325,92886,275
tx3326,36708,623
tx3327,21277,419
tx3328,56741,393
tx3329,67518,659
tx3330,3403,833
tx3331,58361,272
tx3332,64067,500
tx3333,95554,830
tx3334,25232,252
tx3335,54093,666
tx3336,68362,265
tx3337,53261,529
tx3338,78989,322
tx3339,40412,856
tx3340,61035,173
tx3341,67118,819
tx3342,47387,244
tx3343,22005,377
tx3344,33308,655
tx3345,47528,369
tx3346,77772,404
tx3347,1133,611
tx3348,17149,551
tx3349,8109,393
tx3350,93894,790
tx3351,62935,784
tx3352,33541,409
tx3353,79483,628
tx3354,87132,277
tx3355,1159,608
tx3356,40349,611
tx3357,90694,391
tx3358,84892,544
tx3359,80313,116
tx3360,28492,334
tx3361,60616,745
tx3362,25709,496
tx3363,51200,868
tx3364,4779,146
tx3365,36519,173
tx3366,73084,785
tx3367,84828,871
tx3368,45418,480
tx3369,70750,842
tx3370,29376,811
tx3371,39654,586
tx3372,21846,322
tx3373,33201,550
tx3374,10860,230
tx3375,17629,381
tx3376,34999,134
tx3377,10198,169
tx3378,72929,160
tx3379,32182,191
tx3380,98629,534
tx3381,22068,825
tx3382,4777,822
tx3383,29756,171
tx3384,65212,701
tx3385,49001,236
tx3386,56873,520
tx3387,6138,223
tx3388,63251,633
tx3389,68949,776
tx3390,20425,633
tx3391,85119,283
tx3392,9150,337
tx3393,36029,734
tx3394,79016,445
tx3395,26039,981
tx3396,34946,484
tx3397,81951,424
tx3398,45120,912
tx3399,88243,955
tx3400,54765,447
tx3401,59251,647
tx3402,75732,169
tx3403,72733,614
tx3404,53759,936
tx3405,85157,532
tx3406,35735,212
tx3407,24983,995
tx3408,25326,143
tx3409,40733,332
tx3410,80225,539
tx3411,9525,568
tx3412,22042,999
tx3413,99273,300
tx3414,32892,329
tx3415,99302,937
tx3416,60712,893
tx3417,1385,815
tx3418,79952,952
tx3419,97967,253
tx3420,88548,993
tx3421,30377,116
tx3422,38945,589
tx3423,40647,933
tx3424,37622,425
tx3425,43939,999
tx3426,4495,328
tx3427,66956,804
tx3428,26572,606
tx3429,54987,626
tx3430,46501,112
tx3431,22927,514
tx3432,3452,120
tx3433,58892,107
tx3434,79662,865
tx3435,16281,680
tx3436,89179,118
tx3437,37230,683
tx3438,79096,498
tx3439,68903,381
tx3440,91282,849
tx3441,72809,973
tx3442,80535,901
tx3443,22248,472
tx3444,3492,820
tx3445,38908,129
tx3446,52999,940
tx3447,88410,105
tx3448,81555,598
tx3449,9273,984
tx3450,14437,336
tx3451,9616,282
tx3452,25065,726
tx3453,30578,704
tx3454,84413,705
tx3455,9247,440
tx3456,95474,425
tx3457,45273,364
tx3458,92898,685
tx3459,13026,788
tx3460,64624,458
tx3461,52876,129
tx3462,93561,731
tx3463,39472,453
tx3464,52960,178
tx3465,59059,313
tx3466,84641,631
tx3467,60901,989
tx3468,84176,441
tx3469,79853,787
tx3470,81397,426
tx3471,10658,146
tx3472,26705,938
tx3473,7718,798
tx3474,76900,826
tx3475,61776,699
tx3476,71504,404
tx3477,88841,852
tx3478,2218,482
tx3479,5550,102
tx3480,67226,906
tx3481,53803,997
tx3482,33306,692
tx3483,7295,513
tx3484,71667,677
tx3485,26409,871
tx3486,89554,314
tx3487,30508,745
tx3488,8517,190
tx3489,56986,775
tx3490,58432,322
tx3491,53392,270
tx3492,59457,500
tx3493,54748,255
tx3494,17203,833
tx3495,96432,256
tx3496,63150,591
tx3497,92072,311
tx3498,82890,122
tx3499,75835,721
tx3500,52256,671
tx3501,46158,186
tx3502,45366,692
tx3503,28590,133
tx3504,57323,585
tx3505,77286,763
tx3506,58339,160
tx3507,1594,300
tx3508,31160,132
tx3509,73324,529
tx3510,15482,507
tx3511,77222,184
tx3512,88245,607
tx3513,3122,734
tx3514,44539,523
tx3515,62912,839
tx3516,91376,964
tx3517,83671,606
tx3518,71827,240
tx3519,77686,196
tx3520,94031,307
tx3521,79990,215
tx3522,24892,495
tx3523,15246,596
tx3524,25402,541
tx3525,66968,538
tx3526,70237,758
tx3527,76113,709
tx3528,74524,423
tx3529,28752,452
tx3530,13478,663
tx3531,99693,363
tx3532,38346,866
tx3533,94813,183
tx3534,15571,169
tx3535,33285,707
tx3536,24881,737
tx3537,71426,342
tx3538,86189,130
tx3539,90057,385
tx3540,90030,683
tx3541,37707,748
tx3542,70024,667
tx3543,46651,334
tx3544,16640,853
tx3545,62790,987
tx3546,84060,235
tx3547,76185,141
tx3548,19802,743
tx3549,30705,105
tx3550,84897,526
tx3551,23305,920
tx3552,92651,741
tx3553,37884,402
tx3554,18805,991
tx3555,96938,341
tx3556,52240,895
tx3557,26047,542
tx3558,92080,627
tx3559,91964,812
tx3560,83808,625
tx3561,35414,417
tx3562,88137,574
tx3563,61075,664
tx3564,3448,185
tx3565,5930,130
tx3566,77859,849
tx3567,41834,160
tx3568,2885,914
tx3569,71823,276
tx3570,46722,685
tx3571,62388,850
tx3572,53584,888
tx3573,77879,221
tx3574,73246,181
tx3575,22485,928
tx3576,9202,263
tx3577,26628,727
tx3578,39735,802
tx3579,83840,442
tx3580,40978,121
tx3581,26775,782
tx3582,72469,769
tx3583,7529,745
tx3584,95934,145
tx3585,96887,776
tx3586,27520,428
tx3587,12395,306
tx3588,70935,272
tx3589,11407,570
tx3590,22460,368
tx3591,72434,867
tx3592,96862,652
tx3593,75441,794
tx3594,91532,626
tx3595,64743,942
tx3596,69138,904
tx3597,26799,594
tx3598,3583,338
tx3599,88987,866
tx3600,62168,546
tx3601,62431,229
tx3602,36233,134
tx3603,64662,252
tx3604,44679,713
tx3605,81730,955
tx3606,85912,661
tx3607,9044,860
tx3608,81840,715
tx3609,91231,435
tx3610,17165,783
tx3611,93919,436
tx3612,6606,798
tx3613,65189,840
tx3614,48964,858
tx3615,48881,855
tx3616,52991,989
tx3617,76763,631
tx3618,44977,289
tx3619,52416,326
tx3620,78513,198
tx3621,95384,627
tx3622,61935,751
tx3623,33156,710
tx3624,6167,261
tx3625,19222,366
tx3626,45344,115
tx3627,46542,837
tx3628,47832,946
tx3629,39277,937
tx3630,67301,887
tx3631,46549,112
tx3632,93260,919
tx3633,10494,145
tx3634,51418,930
tx3635,49596,163
tx3636,79035,761
tx3637,52735,184
tx3638,65650,548
tx3639,87665,939
tx3640,55049,796
tx3641,22971,519
tx3642,22322,903
tx3643,17450,681
tx3644,10314,184
tx3645,91336,555
tx3646,89499,610
tx3647,13464,413
tx3648,82380,886
tx3649,35368,774
tx3650,90994,639
tx3651,2777,504
tx3652,98484,409
tx3653,91597,485
tx3654,20201,910
tx3655,42289,722
tx3656,59731,492
tx3657,51155,249
tx3658,29707,546
tx3659,25483,106
tx3660,51827,595
tx3661,88462,845
tx3662,17460,893
tx3663,29064,984
tx3664,66549,509
tx3665,31238,470
tx3666,53021,125
tx3667,59948,750
tx3668,37247,872
tx3669,84756,948
tx3670,77835,918
tx3671,58702,862
tx3672,44040,411
tx3673,76010,302
tx3674,42790,729
tx3675,51671,490
tx3676,39304,262
tx3677,46070,378
tx3678,71576,398
tx3679,6508,794
tx3680,10299,635
tx3681,7703,436
tx3682,76687,747
tx3683,36451,271
tx3684,64390,904
tx3685,32613,551
tx3686,64454,837
tx3687,9580,984
tx3688,92892,274
tx3689,30494,478
tx3690,58237,196
tx3691,73410,861
tx3692,75463,336
tx3693,19393,517
tx3694,62733,901
tx3695,99929,552
tx3696,14154,835
tx3697,39045,743
tx3698,10783,342
tx3699,73465,493
tx3700,85200,221
tx3701,91602,501
tx3702,96113,942
tx3703,29131,493
tx3704,62688,372
tx3705,80939,349
tx3706,91206,834
tx3707,65122,163
tx3708,53351,983
tx3709,53514,917
tx3710,66247,258
tx3711,56572,734
tx3712,57113,800
tx3713,61137,757
tx3714,81314,808
tx3715,62161,796
tx3716,50329,255
tx3717,16618,165
tx3718,14311,938
tx3719,14725,129
tx3720,74576,608
tx3721,85655,674
tx3722,93871,628
tx3723,1870,471
tx3724,7290,490
tx3725,90196,392
tx3726,4795,229
tx3727,47292,346
tx3728,17331,938
tx3729,42168,797
tx3730,72866,362
tx3731,97151,940
tx3732,62555,163
tx3733,2559,646
tx3734,68174,311
tx3735,87274,458
tx3736,83937,465
tx3737,33396,444
tx3738,83261,126
tx3739,29987,788
tx3740,63102,944
tx3741,50927,677
tx3742,47642,507
tx3743,11446,195
tx3744,29614,139
tx3745,88664,983
tx3746,60107,814
tx3747,50492,501
tx3748,80860,734
tx3749,47083,614
tx3750,54777,539
tx3751,89955,424
tx3752,80590,221
tx3753,84898,913
tx3754,85487,265
tx3755,95758,254
tx3756,99896,654
tx3757,93492,973
tx3758,20542,648
tx3759,19484,917
tx3760,79331,431
tx3761,75336,130
tx3762,80950,917
tx3763,37070,419
tx3764,60105,179
tx3765,76744,540
tx3766,23328,424
tx3767,79915,896
tx3768,56726,718
tx3769,92684,548
tx3770,91464,978
tx3771,68568,163
tx3772,65802,941
tx3773,9701,303
tx3774,72847,594
tx3775,14075,228
tx3776,13006,675
tx3777,95840,964
tx3778,3255,708
tx3779,26157,665
tx3780,83382,602
tx3781,84060,283
tx3782,66525,347
tx3783,57617,819
tx3784,26093,116
tx3785,97293,408
tx3786,93982,464
tx3787,1783,844
tx3788,9876,762
tx3789,18624,545
tx3790,47431,746
tx3791,69999,257
tx3792,91452,303
tx3793,46909,111
tx3794,47606,335
tx3795,51431,130
tx3796,65854,462
tx3797,38162,675
tx3798,28532,526
tx3799,86698,792
tx3800,54055,147
tx3801,26287,287
tx3802,68252,645
tx3803,95775,811
tx3804,84356,346
tx3805,37907,187
tx3806,2746,219
tx3807,92857,336
tx3808,3015,990
tx3809,13889,474
tx3810,61848,910
tx3811,96907,479
tx3812,85192,428
tx3813,54590,260
tx3814,61741,560
tx3815,15691,601
tx3816,44527,460
tx3817,81169,429
tx3818,20703,916
tx3819,11187,211
tx3820,19814,960
tx3821,30751,209
tx3822,52716,593
tx3823,74944,820
tx3824,89087,177
tx3825,72920,850
tx3826,15153,538
tx3827,8009,755
tx3828,41501,582
tx3829,50879,123
tx3830,10085,418
tx3831,8913,735
tx3832,7436,933
tx3833,96978,443
tx3834,82497,770
tx3835,69177,850
tx3836,39327,230
tx3837,92510,920
tx3838,74515,388
tx3839,79710,629
tx3840,80968,915
tx3841,66633,164
tx3842,33352,902
tx3843,74245,810
tx3844,9239,190
tx3845,33397,306
tx3846,26751,580
tx3847,45649,577
tx3848,32414,784
tx3849,27014,507
tx3850,74168,300
tx3851,34488,636
tx3852,37708,221
tx3853,25894,763
tx3854,71041,748
tx3855,82077,308
tx3856,83012,602
tx3857,87204,796
tx3858,66075,709
tx3859,88740,166
tx3860,21909,566
tx3861,13561,944
tx3862,72899,292
tx3863,68951,527
tx3864,72954,433
tx3865,32468,372
tx3866,81207,262
tx3867,18528,400
tx3868,12017,439
tx3869,50308,733
tx3870,61709,196
tx3871,64854,971
tx3872,76337,494
tx3873,50741,850
tx3874,32972,869
tx3875,58438,853
tx3876,82260,200
tx3877,49921,503
tx3878,79321,688
tx3879,73742,851
tx3880,73657,942
tx3881,2185,996
tx3882,20566,652
tx3883,84848,935
tx3884,93234,803
tx3885,64994,699
tx3886,69891,135
tx3887,14437,497
tx3888,54251,912
tx3889,11496,597
tx3890,71579,191
tx3891,48449,707
tx3892,12451,145
tx3893,73191,793
tx3894,86646,427
tx3895,45287,107
tx3896,33267,181
tx3897,41611,559
tx3898,3146,576
tx3899,7672,754
tx3900,56538,583
tx3901,3654,345
tx3902,45078,407
tx3903,95858,434
tx3904,56780,855
tx3905,50411,511
tx3906,17329,527
tx3907,5487,320
tx3908,6707,262
tx3909,28710,561
tx3910,67461,679
tx3911,49001,531
tx3912,62775,247
tx3913,18877,236
tx3914,30996,161
tx3915,59143,741
tx3916,78626,235
tx3917,46992,716
tx3918,11819,588
tx3919,46353,300
tx3920,99132,127
tx3921,24008,612
tx3922,60466,472
tx3923,15352,324
tx3924,44916,724
tx3925,99743,493
tx3926,50972,326
tx3927,54637,302
tx3928,28758,250
tx3929,80022,742
tx3930,10869,759
tx3931,30879,957
tx3932,69143,240
tx3933,33256,965
tx3934,96755,760
tx3935,30644,108
tx3936,74838,221
tx3937,4747,899
tx3938,75754,273
tx3939,51078,382
tx3940,94846,872
tx3941,1047,214
tx3942,43392,382
tx3943,39993,676
tx3944,80125,649
tx3945,66155,952
tx3946,26118,935
tx3947,47725,306
tx3948,27505,906
tx3949,55552,217
tx3950,62138,823
tx3951,14259,872
tx3952,54631,248
tx3953,27471,478
tx3954,40401,753
tx3955,83607,618
tx3956,72524,999
tx3957,57093,692
tx3958,62699,755
tx3959,1123,940
tx3960,73000,107
tx3961,59899,205
tx3962,54417,373
tx3963,81714,563
tx3964,22555,506
tx3965,16399,712
tx3966,76471,305
tx3967,30036,991
tx3968,7065,466
tx3969,34532,227
tx3970,19806,371
tx3971,75615,189
tx3972,25600,562
tx3973,34942,565
tx3974,93257,231
tx3975,1110,359
tx3976,99940,606
tx3977,9030,337
tx3978,75186,484
tx3979,28013,997
tx3980,70321,101
tx3981,13654,411
tx3982,26898,457
tx3983,45715,552
tx3984,7575,431
tx3985,51591,863
tx3986,10523,620
tx3987,94978,384
tx3988,40050,585
tx3989,32437,382
tx3990,58565,584
tx3991,38456,884
tx3992,2141,609
tx3993,43349,513
tx3994,3453,712
tx3995,10142,582
tx3996,85813,273
tx3997,51956,935
tx3998,30374,277
tx3999,82623,142
tx4000,91233,588
tx4001,47961,200
tx4002,62047,814
tx4003,39990,979
tx4004,7750,937
tx4005,52799,260
tx4006,7450,383
tx4007,95901,833
tx4008,64396,404
tx4009,40427,538
tx4010,19947,754
tx4011,69661,474
tx4012,61419,451
tx4013,60924,826
tx4014,14539,410
tx4015,14272,647
tx4016,97584,324
tx4017,89802,633
tx4018,36858,749
tx4019,78270,163
tx4020,1742,626
tx4021,14155,346
tx4022,66070,458
tx4023,2903,715
tx4024,25620,665
tx4025,3023,362
tx4026,26596,119
tx4027,27067,643
tx4028,6733,964
tx4029,58397,194
tx4030,6407,205
tx4031,35250,697
tx4032,17043,668
tx4033,72628,379
tx4034,1998,444
tx4035,26817,730
tx4036,21073,897
tx4037,50454,235
tx4038,86517,501
tx4039,87158,365
tx4040,90229,724
tx4041,60345,106
tx4042,56100,805
tx4043,74306,537
tx4044,75522,938
tx4045,77206,998
tx4046,6798,630
tx4047,96788,100
tx4048,56213,813
tx4049,38753,427
tx4050,49346,269
tx4051,38178,916
tx4052,90220,118
tx4053,73993,327
tx4054,33844,716
tx4055,59610,447
tx4056,45199,281
tx4057,71223,463
tx4058,54305,653
tx4059,97704,303
tx4060,45381,382
tx4061,38728,834
tx4062,3336,469
tx4063,74617,619
tx4064,92545,907
tx4065,55102,479
tx4066,90625,498
tx4067,60041,727
tx4068,92809,560
tx4069,71828,370
tx4070,54461,285
tx4071,83207,987
tx4072,40222,419
tx4073,54934,972
tx4074,24230,910
tx4075,18880,782
tx4076,67331,209
tx4077,63095,974
tx4078,9536,706
tx4079,74485,466
tx4080,29416,880
tx4081,7123,941
tx4082,57548,103
tx4083,4852,496
tx4084,58110,830
tx4085,30342,367
tx4086,89012,207
tx4087,8977,726
tx4088,94349,982
tx4089,88647,925
tx4090,3089,232
tx4091,15564,895
tx4092,41867,740
tx4093,49367,552
tx4094,96784,236
tx4095,32673,183
tx4096,47959,614
tx4097,70424,525
tx4098,16089,630
tx4099,3554,901
tx4100,96994,511
tx4101,78792,483
tx4102,59304,521
tx4103,20598,459
tx4104,52550,823
tx4105,13406,190
tx4106,16041,742
tx4107,79412,751
tx4108,29453,280
tx4109,8921,617
tx4110,34224,517
tx4111,22006,142
tx4112,74070,862
tx4113,25887,541
tx4114,81971,440
tx4115,82807,326
tx4116,17262,732
tx4117,80250,515
tx4118,72002,943
tx4119,88490,849
tx4120,87699,182
tx4121,84026,474
tx4122,6745,823
tx4123,44135,598
tx4124,87632,221
tx4125,3212,852
tx4126,16689,969
tx4127,95277,436
tx4128,23660,918
tx4129,38236,570
tx4130,21770,640
tx4131,74971,756
tx4132,66962,758
tx4133,38367,431
tx4134,10618,634
tx4135,86437,355
tx4136,68312,333
tx4137,74043,380
tx4138,21470,879
tx4139,65184,249
tx4140,92171,842
tx4141,90302,206
tx4142,77661,917
tx4143,84914,780
tx4144,83824,651
tx4145,21308,272
tx4146,93160,388
tx4147,24900,847
tx4148,24133,571
tx4149,2724,218
tx4150,50394,813
tx4151,59795,456
tx4152,11788,737
tx4153,83720,351
tx4154,47970,756
tx4155,32819,853
tx4156,54995,842
tx4157,24835,205
tx4158,81565,263
tx4159,18729,928
tx4160,38155,427
tx4161,9028,642
tx4162,88841,465
tx4163,44694,385
tx4164,28647,921
tx4165,48520,372
tx4166,54105,514
tx4167,80029,326
tx4168,36603,825
tx4169,77062,356
tx4170,91577,259
tx4171,57639,586
tx4172,45469,512
tx4173,70825,939
tx4174,2959,387
tx4175,55213,699
tx4176,33463,697
tx4177,49343,780
tx4178,39570,573
tx4179,47902,399
tx4180,20157,401
tx4181,51054,465
tx4182,12114,283
tx4183,61703,771
tx4184,88850,472
tx4185,11771,179
tx4186,86984,208
tx4187,22756,539
tx4188,50289,659
tx4189,55547,369
tx4190,96420,532
tx4191,46882,464
tx4192,98971,118
tx4193,28048,214
tx4194,31269,374
tx4195,85757,948
tx4196,60619,473
tx4197,13843,990
tx4198,83667,569
tx4199,4820,145
tx4200,97374,362
tx4201,51463,978
tx4202,60048,370
tx4203,82288,658
tx4204,80526,477
tx4205,77716,560
tx4206,97630,825
tx4207,61832,404
tx4208,49144,106
tx4209,68303,553
tx4210,44497,912
tx4211,79837,346
tx4212,81715,236
tx4213,72520,388
tx4214,39383,955
tx4215,26201,630
tx4216,1391,411
tx4217,16708,955
tx4218,4928,638
tx4219,21648,270
tx4220,99472,978
tx4221,42948,232
tx4222,63725,759
tx4223,98259,221
tx4224,90754,360
tx4225,18118,755
tx4226,15028,826
tx4227,30463,188
tx4228,79402,123
tx4229,72445,439
tx4230,38287,551
tx4231,39451,429
tx4232,51823,959
tx4233,4140,290
tx4234,3170,834
tx4235,53418,341
tx4236,29333,757
tx4237,32244,489
tx4238,15741,529
tx4239,38968,176
tx4240,90741,316
tx4241,58090,144
tx4242,75277,962
tx4243,40209,747
tx4244,11685,752
tx4245,55357,374
tx4246,72262,160
tx4247,3683,255
tx4248,90058,520
tx4249,70405,712
tx4250,52047,103
tx4251,72444,504
tx4252,45419,228
tx4253,86780,540
tx4254,22459,950
tx4255,43785,418
tx4256,4406,948
tx4257,53148,400
tx4258,17427,611
tx4259,95352,937
tx4260,17410,572
tx4261,53685,658
tx4262,78240,529
tx4263,54332,343
tx4264,98824,523
tx4265,50205,214
tx4266,79865,388
tx4267,56397,224
tx4268,29034,160
tx4269,95906,342
tx4270,39687,896
tx4271,95698,868
tx4272,56713,200
tx4273,60092,302
tx4274,16639,448
tx4275,24130,113
tx4276,9110,448
tx4277,99028,663
tx4278,4169,273
tx4279,88835,709
tx4280,18807,618
tx4281,25291,530
tx4282,92960,909
tx4283,40096,406
tx4284,78881,938
tx4285,51816,136
tx4286,80754,543
tx4287,88099,288
tx4288,55951,672
tx4289,18716,445
tx4290,86876,313
tx4291,82777,335
