tx_id,tx_size,tx_fee
tx55951,98101,307
tx55952,30696,758
tx55953,93173,612
tx55954,32974,927
tx55955,58706,574
tx55956,98988,388
tx55957,42030,294
tx55958,72956,849
tx55959,21324,361
tx55960,14992,544
tx55961,65467,367
tx55962,2589,134
tx55963,11806,541
tx55964,71827,391
tx55965,15793,668
tx55966,97787,384
tx55967,95952,154
tx55968,45107,644
tx55969,90634,696
tx55970,86938,862
tx55971,9510,240
tx55972,90088,183
tx55973,42298,211
tx55974,54087,916
tx55975,80399,603
tx55976,56573,353
tx55977,94162,501
tx55978,4524,258
tx55979,60074,701
tx55980,72168,768
tx55981,18158,608
tx55982,30169,230
tx55983,21066,931
tx55984,43693,270
tx55985,51504,187
tx55986,95841,495
tx55987,16104,796
tx55988,42907,835
tx55989,38807,969
tx55990,64163,688
tx55991,2882,526
tx55992,72472,799
tx55993,62627,532
tx55994,17685,434
tx55995,75766,323
tx55996,77759,503
tx55997,45461,616
tx55998,82501,196
tx55999,33727,140
tx56000,80393,641
tx56001,59323,441
tx56002,61990,305
tx56003,74351,938
tx56004,7362,473
tx56005,14611,194
tx56006,16947,513
tx56007,45802,941
tx56008,31723,918
tx56009,2839,134
tx56010,40353,928
tx56011,51955,101
tx56012,93059,329
tx56013,26093,160
tx56014,65185,503
tx56015,9008,942
tx56016,69995,573
tx56017,41439,396
tx56018,62039,388
tx56019,14578,875
tx56020,99243,189
tx56021,77283,101
tx56022,15890,229
tx56023,82450,181
tx56024,37703,327
tx56025,76300,489
tx56026,78853,263
tx56027,49972,244
tx56028,59335,505
tx56029,22411,848
tx56030,91033,775
tx56031,2613,565
tx56032,35648,278
tx56033,70506,830
tx56034,85268,690
tx56035,81307,974
tx56036,21400,804
tx56037,60188,323
tx56038,80186,277
tx56039,46512,155
tx56040,22314,368
tx56041,43676,652
tx56042,24182,296
tx56043,53921,904
tx56044,49074,733
tx56045,22344,705
tx56046,1688,329
tx56047,22619,695
tx56048,44279,168
tx56049,36214,159
tx56050,64534,953
tx56051,92964,330
tx56052,26974,139
tx56053,65390,499
tx56054,89623,170
tx56055,60601,967
tx56056,20346,810
tx56057,86465,832
tx56058,6199,797
tx56059,67591,547
tx56060,31502,791
tx56061,85554,509
tx56062,79631,737
tx56063,93810,939
tx56064,11283,639
tx56065,42136,261
tx56066,11431,102
tx56067,2944,475
tx56068,29780,428
tx56069,65335,809
tx56070,25100,281
tx56071,67362,518
tx56072,85790,404
tx56073,77424,414
tx56074,34419,187
tx56075,38305,769
tx56076,77592,268
tx56077,86003,169
tx56078,42586,442
tx56079,31663,465
tx56080,76158,609
tx56081,12762,772
tx56082,48074,369
tx56083,8466,495
tx56084,47485,456
tx56085,30875,247
tx56086,67355,620
tx56087,86791,452
tx56088,60114,128
tx56089,21874,218
tx56090,94365,931
tx56091,13401,916
tx56092,90678,823
tx56093,78458,754
tx56094,93531,914
tx56095,88802,725
tx56096,90489,563
tx56097,63163,551
tx56098,61664,329
tx56099,90218,302
tx56100,18833,963
tx56101,38590,267
tx56102,82244,710
tx56103,90303,279
tx56104,21507,619
tx56105,15147,325
tx56106,14184,594
tx56107,27032,263
tx56108,53993,442
tx56109,97649,481
tx56110,78205,445
tx56111,56217,413
tx56112,16852,258
tx56113,83903,219
tx56114,9336,749
tx56115,45829,125
tx56116,79310,146
tx56117,17234,279
tx56118,27579,584
tx56119,86416,678
tx56120,45224,656
tx56121,5112,455
tx56122,42453,965
tx56123,57281,824
tx56124,27713,265
tx56125,57337,891
tx56126,79424,587
tx56127,71116,915
tx56128,66105,430
tx56129,59224,122
tx56130,10398,110
tx56131,97336,753
tx56132,52791,936
tx56133,26062,302
tx56134,40764,958
tx56135,90837,636
tx56136,36195,486
tx56137,71569,760
tx56138,47142,818
tx56139,46193,650
tx56140,88210,409
tx56141,41250,196
tx56142,48025,741
tx56143,50675,640
tx56144,85656,933
tx56145,51716,689
tx56146,54779,350
tx56147,19833,710
tx56148,83263,844
tx56149,72578,741
tx56150,65202,947
tx56151,35870,678
tx56152,47196,845
tx56153,65538,463
tx56154,81321,541
tx56155,81153,447
tx56156,14659,265
tx56157,59276,524
tx56158,47569,931
tx56159,41884,476
tx56160,69546,968
tx56161,29197,280
tx56162,96959,146
tx56163,27194,317
tx56164,50006,604
tx56165,77732,302
tx56166,8384,270
tx56167,10190,334
tx56168,34392,196
tx56169,24455,527
tx56170,46388,513
tx56171,33791,507
tx56172,2352,216
tx56173,31244,962
tx56174,7267,151
tx56175,37648,525
tx56176,7529,670
tx56177,16278,937
tx56178,32796,432
tx56179,79298,591
tx56180,89734,667
tx56181,6224,816
tx56182,57412,108
tx56183,47984,871
tx56184,1061,522
tx56185,61636,324
tx56186,91616,623
tx56187,7810,780
tx56188,25042,961
tx56189,47569,659
tx56190,9559,488
tx56191,63186,518
tx56192,45240,716
tx56193,3519,977
tx56194,98564,642
tx56195,6249,163
tx56196,65931,996
tx56197,38427,265
tx56198,61568,299
tx56199,81410,973
tx56200,50987,663
tx56201,51519,406
tx56202,5140,393
tx56203,18774,565
tx56204,37010,824
tx56205,87227,181
tx56206,17462,253
tx56207,93396,841
tx56208,19875,330
tx56209,50624,259
tx56210,52787,474
tx56211,43464,746
tx56212,83992,836
tx56213,47232,544
tx56214,4492,689
tx56215,77063,609
tx56216,59677,614
tx56217,15992,489
tx56218,77551,724
tx56219,18767,888
tx56220,34030,381
tx56221,78737,770
tx56222,40408,939
tx56223,80693,320
tx56224,62545,101
tx56225,15867,697
tx56226,18687,977
tx56227,87691,735
tx56228,13828,320
tx56229,53307,602
tx56230,56091,572
tx56231,53617,522
tx56232,33700,307
tx56233,19156,548
tx56234,87933,332
tx56235,33814,661
tx56236,43686,197
tx56237,41116,475
tx56238,91403,160
tx56239,8150,140
tx56240,98799,689
tx56241,19934,590
tx56242,88203,305
tx56243,54026,847
tx56244,57021,319
tx56245,8696,121
tx56246,30801,882
tx56247,24684,568
tx56248,51751,328
tx56249,67469,473
tx56250,63181,468
tx56251,51224,813
tx56252,38898,213
tx56253,7895,252
tx56254,37277,731
tx56255,74097,897
tx56256,66835,250
tx56257,33961,375
tx56258,69816,756
tx56259,57079,211
tx56260,58219,613
tx56261,1486,846
tx56262,98937,138
tx56263,31925,254
tx56264,79244,798
tx56265,27934,185
tx56266,32313,505
tx56267,11499,561
tx56268,72425,177
tx56269,48326,671
tx56270,64128,520
tx56271,82525,927
tx56272,49056,246
tx56273,13863,753
tx56274,9205,923
tx56275,16692,505
tx56276,40715,492
tx56277,77240,916
tx56278,4053,295
tx56279,61886,207
tx56280,73441,268
tx56281,40480,596
tx56282,87975,738
tx56283,21285,374
tx56284,75584,211
tx56285,66565,414
tx56286,4936,829
tx56287,8437,969
tx56288,5038,766
tx56289,92064,792
tx56290,99302,154
tx56291,7003,105
tx56292,5398,674
tx56293,52409,195
tx56294,26128,426
tx56295,73898,139
tx56296,85412,930
tx56297,71203,583
tx56298,65384,703
tx56299,5594,843
tx56300,80129,535
tx56301,89627,665
tx56302,60906,119
tx56303,74878,904
tx56304,90442,788
tx56305,85274,872
tx56306,50509,767
tx56307,21087,784
tx56308,94629,964
tx56309,82438,372
tx56310,29119,178
tx56311,24161,620
tx56312,51239,808
tx56313,34622,175
tx56314,18362,653
tx56315,17134,296
tx56316,49765,414
tx56317,31154,366
tx56318,89029,415
tx56319,39231,893
tx56320,92181,493
tx56321,28674,884
tx56322,12880,566
tx56323,82901,538
tx56324,45152,559
tx56325,70339,119
tx56326,56650,283
tx56327,88166,898
tx56328,24214,410
tx56329,5557,847
tx56330,10714,663
tx56331,54727,415
tx56332,4941,153
tx56333,84138,669
tx56334,31709,579
tx56335,84116,916
tx56336,9087,739
tx56337,44978,697
tx56338,75861,140
tx56339,13539,664
tx56340,85542,341
tx56341,97859,614
tx56342,14149,139
tx56343,36501,858
tx56344,98178,364
tx56345,94535,323
tx56346,7032,785
tx56347,22053,420
tx56348,98495,942
tx56349,19088,195
tx56350,89623,412
tx56351,53207,190
tx56352,20929,255
tx56353,75725,354
tx56354,63453,600
tx56355,76351,456
tx56356,83896,562
tx56357,39604,634
tx56358,81476,400
tx56359,40291,235
tx56360,51372,811
tx56361,35856,329
tx56362,68890,374
tx56363,19393,848
tx56364,11603,343
tx56365,74236,530
tx56366,85361,222
tx56367,23219,909
tx56368,82147,189
tx56369,92103,509
tx56370,36415,553
tx56371,62944,430
tx56372,20929,643
tx56373,91855,196
tx56374,29766,443
tx56375,70156,691
tx56376,70908,219
tx56377,9080,877
tx56378,91077,321
tx56379,37195,133
tx56380,26698,926
tx56381,89246,676
tx56382,4992,709
tx56383,43338,107
tx56384,42295,680
tx56385,32378,255
tx56386,53029,479
tx56387,52247,272
tx56388,67841,468
tx56389,54397,806
tx56390,36528,487
tx56391,31680,287
tx56392,33706,886
tx56393,8077,113
tx56394,37633,227
tx56395,99071,700
tx56396,33494,311
tx56397,21714,167
tx56398,90802,739
tx56399,72033,820
tx56400,10540,834
tx56401,35136,134
tx56402,15930,954
tx56403,24719,162
tx56404,78019,570
tx56405,74431,886
tx56406,4289,352
tx56407,48430,526
tx56408,76870,401
tx56409,16654,522
tx56410,61938,584
tx56411,88123,231
tx56412,12088,905
tx56413,85841,112
tx56414,9383,241
tx56415,34437,655
tx56416,37097,744
tx56417,5977,351
tx56418,93972,649
tx56419,11536,106
tx56420,54438,806
tx56421,92265,657
tx56422,50780,422
tx56423,49504,640
tx56424,32682,780
tx56425,59099,953
tx56426,72442,294
tx56427,92041,285
tx56428,7154,878
tx56429,26732,142
tx56430,72132,352
tx56431,13853,863
tx56432,29575,506
tx56433,64276,743
tx56434,72967,824
tx56435,23730,341
tx56436,17439,454
tx56437,49579,235
tx56438,19928,503
tx56439,57246,602
tx56440,53060,197
tx56441,11030,293
tx56442,69246,950
tx56443,58214,683
tx56444,65185,741
tx56445,55557,465
tx56446,3926,594
tx56447,41303,313
tx56448,70371,600
tx56449,74217,480
tx56450,15612,253
tx56451,68833,788
tx56452,70417,474
tx56453,81983,451
tx56454,68455,564
tx56455,6546,997
tx56456,15285,101
tx56457,12690,918
tx56458,89544,996
tx56459,51255,229
tx56460,33563,542
tx56461,66149,722
tx56462,72285,803
tx56463,33261,839
tx56464,82420,854
tx56465,67871,987
tx56466,91831,645
tx56467,46210,438
tx56468,68786,583
tx56469,9593,212
tx56470,75964,543
tx56471,44855,195
tx56472,77300,139
tx56473,63865,461
tx56474,48050,650
tx56475,9830,618
tx56476,96304,352
tx56477,5693,771
tx56478,90480,922
tx56479,97623,546
tx56480,77744,919
tx56481,17136,508
tx56482,84033,159
tx56483,22321,178
tx56484,18552,314
tx56485,50921,734
tx56486,31776,801
tx56487,97464,322
tx56488,27133,358
tx56489,28386,908
tx56490,17230,736
tx56491,62035,462
tx56492,12798,505
tx56493,57349,723
tx56494,63585,752
tx56495,69560,616
tx56496,10618,672
tx56497,33903,679
tx56498,57568,153
tx56499,18593,618
tx56500,16452,105
tx56501,73684,233
tx56502,73507,883
tx56503,90116,312
tx56504,32913,506
tx56505,74509,109
tx56506,5318,662
tx56507,58230,349
tx56508,53414,125
tx56509,3137,976
tx56510,83041,839
tx56511,68397,806
tx56512,90882,353
tx56513,66595,141
tx56514,38018,431
tx56515,61441,853
tx56516,93073,176
tx56517,73679,623
tx56518,12929,229
tx56519,42462,922
tx56520,8787,908
tx56521,15051,546
tx56522,51113,590
tx56523,30391,462
tx56524,79301,189
tx56525,27575,140
tx56526,86053,214
tx56527,43727,460
tx56528,80533,402
tx56529,12728,406
tx56530,82860,588
tx56531,53104,815
tx56532,35519,937
tx56533,90185,892
tx56534,33561,267
tx56535,31740,564
tx56536,89917,922
tx56537,52125,687
tx56538,18736,405
tx56539,19129,969
tx56540,33838,556
tx56541,49235,485
tx56542,18845,638
tx56543,90467,545
tx56544,14442,111
tx56545,57296,671
tx56546,63021,862
tx56547,78006,223
tx56548,59858,903
tx56549,21655,697
tx56550,31622,519
tx56551,65849,401
tx56552,21179,627
tx56553,12961,978
tx56554,91993,422
tx56555,39335,335
tx56556,82156,736
tx56557,64779,398
tx56558,37882,875
tx56559,37682,464
tx56560,70771,218
tx56561,35625,824
tx56562,14322,462
tx56563,37237,726
tx56564,22436,547
tx56565,68330,955
tx56566,89973,422
tx56567,56972,944
tx56568,90033,150
tx56569,56830,770
tx56570,39083,712
tx56571,10721,264
tx56572,33361,623
tx56573,51117,676
tx56574,33842,732
tx56575,72848,116
tx56576,80152,302
tx56577,96963,366
tx56578,91025,534
tx56579,4554,235
tx56580,4728,497
tx56581,30735,337
tx56582,95909,799
tx56583,67240,785
tx56584,67455,957
tx56585,85358,924
tx56586,95733,250
tx56587,98381,113
tx56588,42523,721
tx56589,8772,230
tx56590,36178,626
tx56591,58205,187
tx56592,78704,491
tx56593,26925,179
tx56594,53451,908
tx56595,8257,912
tx56596,33226,841
tx56597,38125,555
tx56598,47805,395
tx56599,7704,311
tx56600,49428,265
tx56601,28521,644
tx56602,50103,703
tx56603,88245,938
tx56604,27793,758
tx56605,48864,116
tx56606,9379,821
tx56607,16283,636
tx56608,61236,577
tx56609,95359,214
tx56610,16182,236
tx56611,93040,687
tx56612,43217,807
tx56613,30188,292
tx56614,37844,923
tx56615,33128,698
tx56616,64844,522
tx56617,43112,172
tx56618,13347,405
tx56619,34563,252
tx56620,67690,327
tx56621,95956,849
tx56622,4680,577
tx56623,15617,695
tx56624,63761,741
tx56625,94985,436
tx56626,17116,278
tx56627,76658,465
tx56628,2762,717
tx56629,51984,913
tx56630,79065,146
tx56631,72120,765
tx56632,44901,272
tx56633,51356,220
tx56634,58387,414
tx56635,62527,371
tx56636,29934,916
tx56637,66883,564
tx56638,74353,529
tx56639,80694,573
tx56640,50326,598
tx56641,85985,723
tx56642,38231,517
tx56643,54283,826
tx56644,8968,416
tx56645,19315,647
tx56646,36641,894
tx56647,40336,769
tx56648,4343,355
tx56649,18851,389
tx56650,67933,258
tx56651,54698,446
tx56652,12946,569
tx56653,38083,770
tx56654,13924,328
tx56655,23816,574
tx56656,89005,434
tx56657,99594,250
tx56658,79203,629
tx56659,49337,999
tx56660,99231,964
tx56661,26065,840
tx56662,76731,663
tx56663,61803,401
tx56664,11110,422
tx56665,5885,502
tx56666,34349,491
tx56667,88044,287
tx56668,5173,320
tx56669,45666,419
tx56670,82880,527
tx56671,7266,732
tx56672,43874,890
tx56673,78736,405
tx56674,6943,631
tx56675,40964,684
tx56676,23917,353
tx56677,39332,222
tx56678,54901,676
tx56679,90313,537
tx56680,95392,288
tx56681,23226,184
tx56682,48198,345
tx56683,1444,420
tx56684,53597,289
tx56685,46580,838
tx56686,61616,263
tx56687,52650,864
tx56688,15631,396
tx56689,60850,909
tx56690,46127,283
tx56691,88883,194
tx56692,68246,252
tx56693,89061,533
tx56694,23070,768
tx56695,32453,160
tx56696,33477,351
tx56697,18294,419
tx56698,92893,494
tx56699,78823,852
tx56700,19617,123
tx56701,21682,684
tx56702,72134,460
tx56703,91443,134
tx56704,25278,230
tx56705,64364,395
tx56706,33179,506
tx56707,47831,453
tx56708,41935,235
tx56709,26068,887
tx56710,11515,927
tx56711,18642,335
tx56712,16658,825
tx56713,74197,998
tx56714,79795,162
tx56715,83308,560
tx56716,58388,334
tx56717,86877,178
tx56718,28820,969
tx56719,33909,819
tx56720,41808,548
tx56721,99652,332
tx56722,40376,977
tx56723,64392,789
tx56724,77029,921
tx56725,37575,830
tx56726,42906,796
tx56727,89754,686
tx56728,95275,370
tx56729,91939,531
tx56730,80262,349
tx56731,25689,474
tx56732,43149,479
tx56733,20177,530
tx56734,85779,989
tx56735,79064,440
tx56736,38294,324
tx56737,17317,514
tx56738,66108,766
tx56739,72080,120
tx56740,33668,562
tx56741,25428,252
tx56742,89703,582
tx56743,72477,639
tx56744,71906,331
tx56745,69079,593
tx56746,56012,700
tx56747,55465,633
tx56748,75903,727
tx56749,15371,884
tx56750,17986,105
tx56751,93282,997
tx56752,57094,398
tx56753,64859,754
tx56754,76726,149
tx56755,89694,626
tx56756,80780,455
tx56757,90603,773
tx56758,99623,349
tx56759,1969,358
tx56760,59042,957
tx56761,23706,592
tx56762,60020,571
tx56763,4020,995
tx56764,97045,798
tx56765,24204,647
tx56766,18221,783
tx56767,11586,400
tx56768,49378,950
tx56769,8255,557
tx56770,22749,933
tx56771,32873,657
tx56772,92905,374
tx56773,83010,971
tx56774,47440,834
tx56775,93410,566
tx56776,65202,510
tx56777,17760,812
tx56778,62328,978
tx56779,6177,805
tx56780,66210,154
tx56781,77348,675
tx56782,99279,456
tx56783,24329,125
tx56784,36319,466
tx56785,86606,838
tx56786,71483,268
tx56787,75959,503
tx56788,84548,314
tx56789,77157,373
tx56790,43448,769
tx56791,47402,703
tx56792,49684,169
tx56793,78482,535
tx56794,55041,346
tx56795,85882,175
tx56796,71940,766
tx56797,7837,374
tx56798,70489,746
tx56799,11869,462
tx56800,64516,602
tx56801,97877,674
tx56802,81714,957
tx56803,74074,425
tx56804,63421,685
tx56805,54921,941
tx56806,56781,751
tx56807,40902,321
tx56808,51469,428
tx56809,76875,502
tx56810,85974,514
tx56811,79571,752
tx56812,67706,734
tx56813,72144,383
tx56814,18309,818
tx56815,94403,787
tx56816,87556,932
tx56817,6860,268
tx56818,7850,317
tx56819,94006,206
tx56820,83010,863
tx56821,46711,533
tx56822,60076,548
tx56823,45673,801
tx56824,23554,550
tx56825,67347,811
tx56826,4738,274
tx56827,86754,686
tx56828,58249,861
tx56829,92689,364
tx56830,34362,769
tx56831,50741,255
tx56832,52480,642
tx56833,52199,658
tx56834,40103,328
tx56835,39752,195
tx56836,3415,937
tx56837,82563,333
tx56838,47671,232
tx56839,55086,755
tx56840,12841,914
tx56841,97668,754
tx56842,25633,216
tx56843,60405,449
tx56844,46420,486
tx56845,12264,362
tx56846,96196,667
tx56847,15434,910
tx56848,27156,885
tx56849,60474,390
tx56850,25272,384
tx56851,4313,254
tx56852,83603,225
tx56853,89646,361
tx56854,57646,903
tx56855,82998,284
tx56856,34151,622
tx56857,56396,208
tx56858,92590,103
tx56859,87968,733
tx56860,35674,829
tx56861,50991,550
tx56862,86014,556
tx56863,62587,105
tx56864,27819,343
tx56865,85279,133
tx56866,49633,622
tx56867,18388,416
tx56868,6928,951
tx56869,70170,762
tx56870,21386,287
tx56871,61994,118
tx56872,79818,245
tx56873,52767,936
tx56874,49777,337
tx56875,74774,454
tx56876,5222,460
tx56877,32667,718
tx56878,76498,541
tx56879,79848,849
tx56880,1314,901
tx56881,28840,956
tx56882,94098,606
tx56883,91793,321
tx56884,31132,226
tx56885,26511,466
tx56886,73387,108
tx56887,23083,354
tx56888,69997,340
tx56889,87946,257
tx56890,15118,716
tx56891,78788,690
tx56892,1899,896
tx56893,44995,989
tx56894,69959,417
tx56895,59675,101
tx56896,5660,103
tx56897,40079,751
tx56898,42558,314
tx56899,40978,599
tx56900,40624,627
tx56901,25486,973
tx56902,50838,431
tx56903,84983,989
tx56904,94140,143
tx56905,13864,893
tx56906,95453,440
tx56907,73226,213
tx56908,70410,497
tx56909,40354,847
tx56910,62636,530
tx56911,88766,717
tx56912,57161,499
tx56913,12218,201
tx56914,68973,600
tx56915,61954,874
tx56916,28044,749
tx56917,88654,569
tx56918,3064,246
tx56919,48416,459
tx56920,43059,585
tx56921,52118,514
tx56922,42407,495
tx56923,91458,566
tx56924,88215,542
tx56925,26507,862
tx56926,7136,736
tx56927,41343,443
tx56928,27242,552
tx56929,85415,618
tx56930,65180,547
tx56931,56726,370
tx56932,29109,486
tx56933,51556,752
tx56934,55321,620
tx56935,48776,905
tx56936,34313,713
tx56937,77229,276
tx56938,74726,933
tx56939,16878,586
tx56940,49331,938
tx56941,7036,370
tx56942,69236,987
tx56943,87602,480
tx56944,10317,920
tx56945,1053,825
tx56946,98767,722
tx56947,17417,999
tx56948,84750,529
tx56949,40812,929
tx56950,43655,995
tx56951,73155,293
tx56952,76670,820
tx56953,15570,424
tx56954,13143,328
tx56955,94328,596
tx56956,89241,499
tx56957,60826,942
tx56958,47739,434
tx56959,68122,931
tx56960,51636,734
tx56961,55534,883
tx56962,84020,978
tx56963,98850,343
tx56964,28437,369
tx56965,34155,222
tx56966,74372,317
tx56967,53131,813
tx56968,20593,668
tx56969,23771,632
tx56970,61755,156
tx56971,59867,636
tx56972,79582,648
tx56973,89936,328
tx56974,85447,816
tx56975,55830,281
tx56976,79528,917
tx56977,94598,554
tx56978,61156,718
tx56979,32720,131
tx56980,50641,349
tx56981,87679,542
tx56982,97474,161
tx56983,91479,693
tx56984,56231,861
tx56985,37403,296
tx56986,91116,608
tx56987,65175,879
tx56988,60234,920
tx56989,11228,969
tx56990,66476,280
tx56991,96363,379
tx56992,45492,559
tx56993,19857,647
tx56994,96282,742
tx56995,43345,665
tx56996,72164,614
tx56997,31680,624
tx56998,1648,205
tx56999,81667,844
tx57000,79618,814
tx57001,23078,807
tx57002,3613,409
tx57003,87613,770
tx57004,23769,926
tx57005,49908,502
tx57006,93641,795
tx57007,71374,660
tx57008,12382,426
tx57009,81873,198
tx57010,38839,791
tx57011,28439,359
tx57012,17548,357
tx57013,59609,148
tx57014,69608,273
tx57015,66428,364
tx57016,28962,142
tx57017,59669,309
tx57018,25016,978
tx57019,75801,730
tx57020,11883,833
tx57021,83781,418
tx57022,61648,652
tx57023,73256,382
tx57024,69049,479
tx57025,92109,957
tx57026,86943,508
tx57027,41766,411
tx57028,29612,939
tx57029,71195,967
tx57030,8207,665
tx57031,74510,400
tx57032,91680,120
tx57033,46291,550
tx57034,62494,456
tx57035,8010,993
tx57036,90040,946
tx57037,49417,971
tx57038,53533,416
tx57039,30245,194
tx57040,45634,106
tx57041,15642,338
tx57042,65189,621
tx57043,70030,391
tx57044,26769,542
tx57045,77336,695
tx57046,13842,552
tx57047,2145,328
tx57048,80163,981
tx57049,66192,686
tx57050,43802,800
tx57051,81230,435
tx57052,18828,640
tx57053,79485,820
tx57054,57021,637
tx57055,51288,374
tx57056,3561,446
tx57057,14045,155
tx57058,97402,141
tx57059,65300,420
tx57060,24619,451
tx57061,53072,516
tx57062,28405,262
tx57063,65892,772
tx57064,92134,517
tx57065,84069,668
tx57066,94670,354
tx57067,41273,844
tx57068,28105,270
tx57069,60544,559
tx57070,69805,681
tx57071,86860,985
tx57072,85641,447
tx57073,55814,795
tx57074,7726,778
tx57075,97063,786
tx57076,19613,601
tx57077,87832,430
tx57078,99958,311
tx57079,82707,498
tx57080,56439,318
tx57081,86502,569
tx57082,14484,414
tx57083,60411,648
tx57084,23735,403
tx57085,51490,979
tx57086,30105,478
tx57087,65695,287
tx57088,98838,265
tx57089,3534,474
tx57090,31649,299
tx57091,34402,373
tx57092,23047,422
tx57093,54176,733
tx57094,39639,944
tx57095,52545,174
tx57096,42443,192
tx57097,35870,616
tx57098,50872,331
tx57099,62998,493
tx57100,28012,200
tx57101,49283,158
tx57102,35755,630
tx57103,38115,775
tx57104,73407,217
tx57105,50406,797
tx57106,63861,320
tx57107,85057,571
tx57108,64864,523
tx57109,67731,590
tx57110,19263,327
tx57111,64018,664
tx57112,19375,490
tx57113,89860,755
tx57114,57532,485
tx57115,73911,393
tx57116,96226,984
tx57117,65483,450
tx57118,45650,493
tx57119,20490,715
tx57120,93039,477
tx57121,96916,120
tx57122,67242,289
tx57123,75706,853
tx57124,86362,713
tx57125,1579,852
tx57126,49169,282
tx57127,21404,547
tx57128,86431,413
tx57129,54556,875
tx57130,11597,297
tx57131,11918,129
tx57132,66135,673
tx57133,64296,313
tx57134,25887,836
tx57135,95943,203
tx57136,79670,288
tx57137,49144,393
tx57138,55704,499
tx57139,91853,186
tx57140,26101,387
tx57141,94258,562
tx57142,87197,507
tx57143,87882,403
tx57144,77294,249
tx57145,68573,257
tx57146,60470,894
tx57147,29285,327
tx57148,83049,652
tx57149,29338,429
tx57150,25437,931
tx57151,18683,453
tx57152,65528,320
tx57153,80390,671
tx57154,67628,329
tx57155,47791,361
tx57156,22409,289
tx57157,86348,327
tx57158,4414,357
tx57159,78249,551
tx57160,95457,560
tx57161,67547,873
tx57162,41604,987
tx57163,9017,320
tx57164,95663,266
tx57165,84257,290
tx57166,68102,605
tx57167,67800,440
tx57168,98390,952
tx57169,14424,860
tx57170,65018,560
tx57171,5070,849
tx57172,69107,810
tx57173,86055,634
tx57174,82216,847
tx57175,98194,868
tx57176,76361,403
tx57177,98870,658
tx57178,41658,384
tx57179,89961,713
tx57180,28997,917
tx57181,30781,751
tx57182,41621,896
tx57183,97589,776
tx57184,27935,249
tx57185,91515,696
tx57186,99144,956
tx57187,26344,924
tx57188,24087,438
tx57189,91518,355
tx57190,7577,529
tx57191,10920,115
tx57192,76307,108
tx57193,81359,320
tx57194,63128,964
tx57195,97157,940
tx57196,31859,219
tx57197,71285,868
tx57198,24971,862
tx57199,97951,503
tx57200,32919,245
tx57201,95243,661
tx57202,22387,912
tx57203,85125,824
tx57204,91244,855
tx57205,7880,346
tx57206,63241,401
tx57207,7365,148
tx57208,3591,596
tx57209,23814,498
tx57210,51871,440
tx57211,1615,946
tx57212,45468,766
tx57213,45917,266
tx57214,40973,642
tx57215,45918,543
tx57216,92120,576
tx57217,14084,881
tx57218,71403,827
tx57219,58619,792
tx57220,82314,591
tx57221,17437,503
tx57222,68986,438
tx57223,56180,680
tx57224,36544,857
tx57225,36292,404
tx57226,50263,891
tx57227,17109,539
tx57228,60074,220
tx57229,80498,896
tx57230,72133,945
tx57231,16437,817
tx57232,70919,318
tx57233,29882,378
tx57234,67067,393
tx57235,10668,159
tx57236,89154,442
tx57237,97174,548
tx57238,82803,282
tx57239,68819,640
tx57240,8793,489
tx57241,7951,319
tx57242,66991,893
tx57243,1695,238
tx57244,99862,911
tx57245,96216,480
tx57246,23949,819
tx57247,50739,185
tx57248,97216,609
tx57249,33704,875
tx57250,11259,210
tx57251,14606,901
tx57252,27424,985
tx57253,49515,625
tx57254,66275,416
tx57255,2026,790
tx57256,69390,910
tx57257,9472,478
tx57258,18437,508
tx57259,86441,442
tx57260,56998,583
tx57261,11473,901
tx57262,37192,586
tx57263,69886,187
tx57264,95141,417
tx57265,60792,770
tx57266,7078,547
tx57267,38310,693
tx57268,6474,716
tx57269,61001,681
tx57270,38775,203
tx57271,84572,859
tx57272,65773,950
tx57273,95788,705
tx57274,69029,273
tx57275,91520,845
tx57276,11476,271
tx57277,3212,107
tx57278,85832,548
tx57279,45855,817
tx57280,5949,669
tx57281,4655,957
tx57282,68596,779
tx57283,43180,428
tx57284,94705,261
tx57285,25078,752
tx57286,2910,609
tx57287,97758,124
tx57288,95355,848
tx57289,39847,526
tx57290,96389,591
tx57291,21103,601
tx57292,34878,160
tx57293,85470,257
tx57294,8386,480
tx57295,41542,604
tx57296,97043,496
tx57297,72677,735
tx57298,17780,395
tx57299,72819,326
tx57300,38389,847
tx57301,50067,461
tx57302,6413,179
tx57303,25552,582
tx57304,94803,386
tx57305,55229,688
tx57306,68103,292
tx57307,62262,502
tx57308,44501,517
tx57309,31687,109
tx57310,39576,918
tx57311,76270,262
tx57312,60665,596
tx57313,33352,383
tx57314,18011,914
tx57315,75796,233
tx57316,32696,612
tx57317,40491,512
tx57318,21620,444
tx57319,82292,687
tx57320,15226,619
tx57321,51747,927
tx57322,2343,162
tx57323,25060,432
tx57324,26915,383
tx57325,71724,108
tx57326,96030,944
tx57327,83335,922
tx57328,28086,616
tx57329,35074,579
tx57330,63910,310
tx57331,79535,126
tx57332,68254,838
tx57333,61432,950
tx57334,8806,859
tx57335,87663,989
tx57336,27127,866
tx57337,15627,925
tx57338,55845,286
tx57339,40083,590
tx57340,76278,517
tx57341,37952,576
tx57342,90346,312
tx57343,70306,869
tx57344,91371,623
tx57345,14852,833
tx57346,40740,770
tx57347,18059,703
tx57348,86697,768
